ablation_mode,model,run,task,question,window,expected_status,expected_entity,expected_value,entity_correct,numeric_correct,unsupported_claim,strict_correct,answer_correct,timeout,error,wall_latency_ms,ollama_total_duration_ms,ollama_load_duration_ms,ollama_prompt_eval_duration_ms,ollama_eval_duration_ms,prompt_eval_count,eval_count,tokens_per_second,num_snapshots_ground_truth,num_snapshots_used,num_microservices_used,num_edges_used,num_events_used,num_resource_log_rows_used,num_communication_log_rows_used,num_event_log_rows_used,prompt_chars,evidence_json_chars,ground_truth_direct_graph_answer,used_direct_answer_or_retrieval_note,llm_answer
log_rag,llama3.1:8b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,891.003,887.694,246.343,18.552,576.837,1937,25,43.34,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The service-to-service communication path that shows the worst error rate in the last 10 minutes is loadgenerator -> frontend.
log_rag,llama3.1:8b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,879.94,876.871,235.957,18.528,576.218,1937,25,43.386,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,The service-to-service communication path that shows the worst error rate in the last 10 minutes is loadgenerator -> frontend.
log_rag,mistral-nemo:12b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,19539.859,19532.701,16588.777,2415.729,486.643,2048,16,32.878,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,No candidate edges were found with a non-zero mean error rate from logs.
log_rag,mistral-nemo:12b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,3212.385,3205.327,232.465,2440.623,491.778,2048,16,32.535,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,No candidate edges were found with a non-zero mean error rate from logs.
log_rag,mistral-nemo:12b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,3213.353,3206.292,230.027,2448.152,487.709,2048,16,32.806,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,No candidate edges were found with a non-zero mean error rate from logs.
log_rag,gemma3:12b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,127392.192,127384.425,121602.013,2843.361,2802.123,2048,66,23.554,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"Based on the provided data, the communication path with the worst error rate is **recommendationservice -> productcatalogservice**, with a `max_error_rate_from_logs` of 1.0 and a `mean_error_rate_from_logs` of 0.8194."
log_rag,gemma3:12b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,6402.078,6387.892,498.421,2765.756,3057.836,2048,72,23.546,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"gående based on the provided data, the service-to-service communication path with the worst error rate is **recommendationservice -> productcatalogservice**. It has a `max_error_rate_from_logs` of 1.0 and a `mean_error_rate_from_logs` of 0.8194."
log_rag,gemma3:12b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,6180.912,6173.254,504.004,2779.874,2830.115,2048,67,23.674,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,"itetaBased on the provided data, the communication path with the worst error rate is **recommendationservice -> productcatalogservice**, with a `max_error_rate_from_logs` of 1.0 and a `mean_error_rate_from_logs` of 0.8194."
log_rag,phi4-mini:latest,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,False,False,False,False,False,False,16736.785,16725.967,15731.184,844.701,109.899,1904,8,72.794,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,recommendationservice -> productcatalogservice
log_rag,phi4-mini:latest,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,False,False,False,False,False,False,409.423,398.354,249.035,11.311,98.016,1904,8,81.619,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,recommendationservice -> productcatalogservice
log_rag,phi4-mini:latest,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,False,False,False,False,False,False,417.076,406.145,255.311,11.464,98.669,1904,8,81.079,30,0,0,0,0,5392,6187,14,7011,15478,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",Log-RAG retrieved raw log evidence for the requested time window. The answer must be inferred from the retrieved log records.,recommendationservice -> productcatalogservice
latest_snapshot_rag,mistral:latest,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,2125.755,2121.335,32.668,1146.928,919.852,1212,39,42.398,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The service-to-service communication path with the worst error rate in the last 10 minutes is ""unknown -> frontend"" with a max error rate of 1.0."
latest_snapshot_rag,mistral:latest,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,994.18,990.346,41.633,17.496,907.483,1212,39,42.976,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The service-to-service communication path with the worst error rate in the last 10 minutes is ""unknown -> frontend"" with a max error rate of 1.0."
latest_snapshot_rag,mistral:latest,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,974.992,971.344,32.439,17.786,898.964,1212,39,43.383,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The service-to-service communication path with the worst error rate in the last 10 minutes is ""unknown -> frontend"" with a max error rate of 1.0."
latest_snapshot_rag,llama3.1:8b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,9232.727,9230.404,7628.747,812.137,736.554,902,31,42.088,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The service-to-service communication path with the worst error rate is ""loadgenerator -> frontend"" with a max error rate of 0.185185."
latest_snapshot_rag,llama3.1:8b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,1025.974,1023.663,239.757,18.148,714.411,902,31,43.392,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The service-to-service communication path with the worst error rate is ""loadgenerator -> frontend"" with a max error rate of 0.185185."
latest_snapshot_rag,llama3.1:8b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,1029.53,1027.176,237.922,18.031,720.008,902,31,43.055,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The service-to-service communication path with the worst error rate is ""loadgenerator -> frontend"" with a max error rate of 0.185185."
latest_snapshot_rag,mistral-nemo:12b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,35071.361,35066.66,33304.821,1192.129,531.665,1015,18,33.856,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The edge ""unknown -> frontend"" has a max error rate of 1.0"
latest_snapshot_rag,mistral-nemo:12b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,829.208,824.492,233.611,26.281,527.778,1015,18,34.105,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The edge ""unknown -> frontend"" has a max error rate of 1.0"
latest_snapshot_rag,mistral-nemo:12b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,838.648,833.872,236.527,27.62,531.746,1015,18,33.851,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The edge ""unknown -> frontend"" has a max error rate of 1.0"
latest_snapshot_rag,gemma3:12b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,126357.376,126353.005,123770.074,1630.33,861.886,1133,22,25.525,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The edge ""unknown -> frontend"" shows the worst error rate with a value of 1.0."
latest_snapshot_rag,gemma3:12b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,3014.478,3009.4,563.291,1537.096,882.883,1133,22,24.918,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The edge ""unknown -> frontend"" shows the worst error rate with a value of 1.0."
latest_snapshot_rag,gemma3:12b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,True,False,False,False,False,False,2928.5,2924.197,498.8,1527.797,875.998,1133,22,25.114,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","The edge ""unknown -> frontend"" shows the worst error rate with a value of 1.0."
latest_snapshot_rag,phi4-mini:latest,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,16143.179,16135.798,15513.492,378.682,194.986,892,15,76.929,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","loadgenerator -> frontend, max_error_rate: 0.185185"
latest_snapshot_rag,phi4-mini:latest,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,525.54,518.279,263.735,10.861,193.319,892,15,77.592,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","loadgenerator -> frontend, max_error_rate: 0.185185"
latest_snapshot_rag,phi4-mini:latest,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,517.164,509.968,255.892,12.061,192.64,892,15,77.866,30,2,13,15,0,0,0,0,3173,12394,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 2 RTKG snapshots from 2026-03-26T18:05:30 to 2026-03-26T18:05:45, unknown -> frontend has the highest error rate with max_error_rate=1.0 and avg_error_rate=1.0.","loadgenerator -> frontend, max_error_rate: 0.185185"
temporal_graph_rag_evidence_only,mistral:latest,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,2495.107,2491.29,36.222,1395.374,1035.97,1509,44,42.472,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","The service-to-service communication path with the worst error rate in the last 10 minutes is ""recommendationservice -> productcatalogservice"" with a max error rate of 1.0."
temporal_graph_rag_evidence_only,mistral:latest,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,1109.925,1106.081,31.854,18.374,1032.185,1509,44,42.628,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","The service-to-service communication path with the worst error rate in the last 10 minutes is ""recommendationservice -> productcatalogservice"" with a max error rate of 1.0."
temporal_graph_rag_evidence_only,mistral:latest,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,1131.599,1127.955,33.28,18.249,1052.624,1509,44,41.8,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","The service-to-service communication path with the worst error rate in the last 10 minutes is ""recommendationservice -> productcatalogservice"" with a max error rate of 1.0."
temporal_graph_rag_evidence_only,llama3.1:8b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,5650.166,5647.672,3914.689,943.763,736.038,1079,31,42.117,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","The service-to-service communication path with the worst error rate is ""loadgenerator -> frontend"" with a max error rate of 0.185484."
temporal_graph_rag_evidence_only,llama3.1:8b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,1028.416,1025.919,238.975,18.88,716.37,1079,31,43.274,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","The service-to-service communication path with the worst error rate is ""loadgenerator -> frontend"" with a max error rate of 0.185484."
temporal_graph_rag_evidence_only,llama3.1:8b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,False,False,False,False,False,False,False,1025.756,1023.236,234.827,18.362,717.521,1079,31,43.204,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","The service-to-service communication path with the worst error rate is ""loadgenerator -> frontend"" with a max error rate of 0.185484."
temporal_graph_rag_evidence_only,mistral-nemo:12b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,65166.363,65160.187,62975.866,1567.98,574.54,1299,19,33.07,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",The edge recommendationservice -> productcatalogservice has a max error rate of 1.0
temporal_graph_rag_evidence_only,mistral-nemo:12b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,894.704,889.337,262.163,25.864,560.777,1299,19,33.882,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",The edge recommendationservice -> productcatalogservice has a max error rate of 1.0
temporal_graph_rag_evidence_only,mistral-nemo:12b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,875.968,870.613,238.851,25.893,565.665,1299,19,33.589,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",The edge recommendationservice -> productcatalogservice has a max error rate of 1.0
temporal_graph_rag_evidence_only,gemma3:12b,1,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,124914.617,124908.406,121878.845,2054.918,903.734,1431,23,25.45,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",The recommendationservice -> productcatalogservice edge shows the worst error rate with a value of 1.0.
temporal_graph_rag_evidence_only,gemma3:12b,2,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,3482.41,3477.019,545.48,1972.183,938.221,1431,23,24.514,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",The recommendationservice -> productcatalogservice edge shows the worst error rate with a value of 1.0.
temporal_graph_rag_evidence_only,gemma3:12b,3,worst_error_path,Which service-to-service communication path shows the worst error rate in the last 10 minutes?,10 minutes,ok,recommendationservice -> productcatalogservice,1.0,True,True,False,True,True,False,False,3450.31,3445.733,510.582,1974.605,939.257,1431,23,24.487,30,30,13,15,14,0,0,0,3546,14524,"In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.","In 30 RTKG snapshots from 2026-03-26T17:55:45 to 2026-03-26T18:05:45, recommendationservice -> productcatalogservice has the highest error rate with max_error_rate=1.0 and avg_error_rate=0.766667.",The recommendationservice -> productcatalogservice edge shows the worst error rate with a value of 1.0.
